customerId,orderQuantity,areaName,OrderDinner,OrderLunch,dessertQuantity,discountQuantity,drinkQuantity,plateQuantity,noplateQuantity,totalValue,totalValueAVG,discountTotal,discountTotalAVG,email_ok,language,sms_ok,plan,promocode,gender,reviews,FirstOrder,DaysLastOrder,churn
2036,37,Hub 3,FALSE,TRUE,0,0,0,37,0,245,7,276,7,TRUE,pt,FALSE,FALSE,FALSE,F,3,FALSE,7,FALSE
2029,7,Hub 3,FALSE,TRUE,1,0,3,8,4,70,10,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,1,FALSE
2017,3,Hub 3,FALSE,TRUE,0,2,0,3,0,18,6,4,1,TRUE,pt,TRUE,TRUE,FALSE,F,,FALSE,8,FALSE
2011,8,Benfica,FALSE,TRUE,0,0,1,8,1,51,6,7,1,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,29,FALSE
2009,2,Hub 3,FALSE,TRUE,0,0,0,3,0,21,10,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,30,FALSE
2008,40,Hub 3,FALSE,TRUE,0,40,0,40,0,303,8,303,8,FALSE,pt,FALSE,FALSE,TRUE,F,,FALSE,8,FALSE
2006,8,Benfica,FALSE,TRUE,0,0,0,12,3,90,11,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,5,FALSE,0,FALSE
2005,15,Hub 3,FALSE,TRUE,1,0,0,15,1,98,7,17,1,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,0,FALSE
2002,4,Hub 3,FALSE,TRUE,0,0,0,4,1,27,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,25,FALSE
1988,6,Benfica,FALSE,TRUE,0,0,2,9,2,75,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,22,FALSE
1980,30,Benfica,FALSE,TRUE,3,0,5,30,27,279,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,1,FALSE
1979,39,Benfica,FALSE,TRUE,0,0,2,40,2,291,7,4,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,2,FALSE
1975,22,Benfica,FALSE,TRUE,0,0,0,50,3,381,17,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,3,FALSE
1960,19,Hub 3,FALSE,TRUE,0,0,0,19,0,146,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,28,FALSE
1955,5,Benfica,FALSE,TRUE,0,0,0,7,0,46,9,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,15,FALSE
1952,2,Hub 3,FALSE,TRUE,1,0,0,2,1,16,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,0,FALSE
1947,1,Benfica,FALSE,TRUE,0,0,0,1,0,6,6,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,22,FALSE
1941,26,Hub 3,TRUE,TRUE,0,0,0,28,4,201,8,5,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,3,FALSE
1933,7,Benfica,FALSE,TRUE,0,0,0,10,6,79,11,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,17,FALSE
1931,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,10,FALSE
1930,4,Benfica,FALSE,TRUE,0,0,1,4,1,27,7,30,8,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,9,FALSE
1926,8,Hub 3,FALSE,TRUE,1,5,0,8,1,50,6,59,7,TRUE,pt,TRUE,TRUE,FALSE,F,5,FALSE,0,FALSE
1921,21,Benfica,FALSE,TRUE,2,0,6,21,8,173,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,1,FALSE,10,FALSE
1919,9,Hub 3,FALSE,TRUE,0,0,0,15,0,107,12,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,3,FALSE
1915,30,Benfica,FALSE,TRUE,0,0,0,37,7,292,10,0,0,TRUE,en,TRUE,FALSE,FALSE,F,3,FALSE,22,FALSE
1913,5,Hub 3,TRUE,TRUE,0,0,0,7,0,52,10,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,1,FALSE
1908,7,Benfica,FALSE,TRUE,0,0,0,7,0,44,6,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,0,FALSE
1899,2,Benfica,FALSE,TRUE,0,3,0,6,0,32,16,32,16,TRUE,pt,FALSE,TRUE,FALSE,F,,FALSE,25,FALSE
1895,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,2,FALSE
1894,3,Hub 3,FALSE,TRUE,0,0,0,3,1,25,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,2,FALSE
1888,19,Benfica,FALSE,TRUE,0,0,0,19,5,144,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,9,FALSE
1885,18,Hub 3,FALSE,TRUE,1,0,0,23,10,168,9,24,1,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,15,FALSE
1883,12,Benfica,TRUE,TRUE,1,0,0,19,1,139,12,4,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,1,FALSE
1882,1,Benfica,FALSE,TRUE,0,0,0,1,0,8,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,3,FALSE
1881,8,Benfica,FALSE,TRUE,0,0,0,8,0,54,7,10,1,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,28,FALSE
1880,8,Hub 3,FALSE,TRUE,0,10,0,11,0,65,8,27,3,FALSE,pt,FALSE,TRUE,FALSE,F,,FALSE,0,FALSE
1875,4,Hub 3,TRUE,TRUE,0,0,0,4,0,30,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,22,FALSE
1874,5,Benfica,FALSE,TRUE,0,0,2,5,2,33,7,39,8,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,23,FALSE
1868,5,Benfica,TRUE,TRUE,0,0,0,6,0,44,9,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,30,FALSE
1867,14,Hub 3,FALSE,TRUE,0,0,0,13,2,86,6,98,7,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,8,FALSE
1866,7,Benfica,FALSE,TRUE,0,0,0,7,0,45,6,2,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,21,FALSE
1861,12,Benfica,FALSE,TRUE,0,0,0,12,0,74,6,8,1,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,3,FALSE
1855,12,Benfica,FALSE,TRUE,0,0,0,12,0,70,6,12,1,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,7,FALSE
1848,60,Hub 3,FALSE,TRUE,0,51,0,60,3,369,6,94,2,FALSE,en,TRUE,TRUE,FALSE,F,3,FALSE,1,FALSE
1847,4,Benfica,FALSE,TRUE,0,0,0,6,3,39,10,6,1,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,2,FALSE
1846,9,Benfica,FALSE,TRUE,0,0,0,9,0,63,7,0,0,TRUE,en,TRUE,FALSE,FALSE,F,,FALSE,23,FALSE
1843,16,Benfica,TRUE,TRUE,2,0,1,16,33,197,12,15,1,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,0,FALSE
1839,5,Hub 3,FALSE,TRUE,1,0,0,4,4,36,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,5,FALSE,18,FALSE
1837,3,Hub 3,FALSE,TRUE,0,0,0,3,0,23,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,28,FALSE
1826,11,Hub 3,FALSE,TRUE,0,0,0,17,1,126,11,1,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,18,FALSE
1822,2,Hub 3,FALSE,TRUE,0,0,0,2,0,16,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,4,FALSE
1820,8,Benfica,FALSE,TRUE,0,0,0,8,0,53,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,4,FALSE,15,FALSE
1819,14,Benfica,FALSE,TRUE,0,0,0,14,0,96,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,16,FALSE
1817,8,Hub 3,TRUE,TRUE,0,0,0,8,1,48,6,14,2,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,22,FALSE
1813,5,Hub 3,FALSE,TRUE,0,0,0,7,1,54,11,3,592,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,29,FALSE
1809,4,Benfica,FALSE,TRUE,0,0,0,3,3,34,9,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,25,FALSE
1805,2,Benfica,FALSE,TRUE,0,0,0,3,1,20,10,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,29,FALSE
1799,18,Benfica,FALSE,TRUE,0,0,0,20,0,153,9,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,29,FALSE
1794,6,Benfica,FALSE,TRUE,0,0,0,6,0,37,6,7,1,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,28,FALSE
1787,6,Benfica,FALSE,TRUE,0,0,0,6,0,45,8,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,2,FALSE
1778,22,Benfica,FALSE,TRUE,0,0,0,22,1,172,8,0,0,TRUE,en,FALSE,FALSE,FALSE,F,,FALSE,23,FALSE
1777,5,Hub 3,FALSE,TRUE,0,0,0,4,3,32,6,1,118,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,22,FALSE
1775,4,Hub 3,FALSE,TRUE,2,0,0,5,4,47,12,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,24,FALSE
1767,2,Benfica,FALSE,TRUE,0,0,0,2,0,15,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,8,FALSE
1766,3,Benfica,TRUE,TRUE,0,0,0,4,2,29,10,32,11,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,16,FALSE
1764,101,Benfica,FALSE,TRUE,0,0,0,101,0,784,8,0,0,TRUE,en,TRUE,FALSE,FALSE,F,,FALSE,0,FALSE
1763,27,Hub 3,FALSE,TRUE,0,0,3,29,4,226,8,1,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,4,FALSE
1757,4,Hub 3,FALSE,TRUE,1,3,0,4,1,27,7,6,2,FALSE,en,FALSE,TRUE,FALSE,F,4,FALSE,9,FALSE
1740,2,Benfica,FALSE,TRUE,0,0,0,2,0,13,6,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,7,FALSE
1738,22,Hub 3,FALSE,TRUE,0,0,0,33,19,310,14,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,10,FALSE
1735,17,Hub 3,FALSE,TRUE,0,6,0,36,4,266,16,15,1,FALSE,pt,FALSE,TRUE,FALSE,F,5,FALSE,2,FALSE
1733,44,Benfica,TRUE,TRUE,0,79,2,82,3,452,10,670,15,TRUE,pt,TRUE,TRUE,FALSE,F,5,FALSE,8,FALSE
1732,21,Hub 3,TRUE,TRUE,0,0,0,23,0,179,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,29,FALSE
1722,3,Benfica,FALSE,TRUE,0,0,0,3,0,20,7,4,1,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,11,FALSE
1720,12,Hub 3,FALSE,TRUE,0,0,0,12,5,88,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,4,FALSE,30,FALSE
1719,1,Benfica,FALSE,TRUE,0,0,0,2,2,20,20,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,22,FALSE
1718,22,Hub 3,FALSE,TRUE,0,0,0,22,0,149,7,163,7,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,7,FALSE
1717,5,Benfica,FALSE,TRUE,0,0,0,9,0,62,12,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,7,FALSE
1716,20,Hub 3,FALSE,TRUE,0,0,0,20,14,150,8,1,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,0,FALSE
1715,74,Benfica,FALSE,TRUE,0,131,0,147,5,879,12,218,3,TRUE,pt,FALSE,TRUE,FALSE,F,4,FALSE,1,FALSE
1712,13,Hub 3,FALSE,TRUE,0,0,0,13,0,86,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,1,FALSE
1708,1,Hub 3,FALSE,TRUE,0,0,1,1,1,8,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,2,FALSE,24,FALSE
1703,19,Hub 3,FALSE,TRUE,0,0,1,19,1,121,6,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,16,FALSE
1693,4,Benfica,FALSE,TRUE,0,0,0,4,0,30,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,7,FALSE
1692,5,Hub 3,FALSE,TRUE,0,0,0,5,1,37,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,17,FALSE
1682,26,Hub 3,FALSE,TRUE,0,0,0,27,1,188,7,8,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,4,FALSE
1680,28,Hub 3,FALSE,TRUE,0,0,0,28,8,205,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,1,FALSE
1678,12,Benfica,FALSE,TRUE,0,0,0,14,8,101,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,17,FALSE
1674,2,Benfica,FALSE,TRUE,0,0,0,2,0,15,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,22,FALSE
1672,11,Benfica,FALSE,TRUE,0,0,1,10,9,101,9,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,9,FALSE
1670,14,Benfica,FALSE,TRUE,0,0,0,17,0,141,10,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,15,FALSE
1669,1,Hub 3,FALSE,TRUE,0,0,1,1,2,9,9,1,1,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,17,FALSE
1663,9,Hub 3,FALSE,TRUE,0,0,0,12,0,83,9,11,1,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,2,FALSE
1659,3,Hub 3,FALSE,TRUE,0,0,0,4,0,30,10,0,0,FALSE,en,FALSE,FALSE,FALSE,F,,FALSE,23,FALSE
1654,22,Benfica,FALSE,TRUE,0,29,0,37,2,230,10,55,3,TRUE,pt,TRUE,TRUE,FALSE,F,5,FALSE,3,FALSE
1652,8,Benfica,FALSE,TRUE,0,0,0,9,0,53,7,9,1,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,17,FALSE
1642,9,Hub 3,FALSE,TRUE,0,0,0,9,4,73,8,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,25,FALSE
1639,6,Benfica,FALSE,TRUE,0,0,0,6,0,42,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,5,FALSE,18,FALSE
1638,4,Hub 3,FALSE,TRUE,0,0,0,4,3,31,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,4,FALSE
1637,33,Benfica,FALSE,TRUE,0,0,0,32,2,254,8,3,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,24,FALSE
1635,11,Benfica,FALSE,TRUE,0,0,0,11,0,85,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,8,FALSE
1632,5,Benfica,TRUE,TRUE,0,0,0,10,0,75,15,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,3,FALSE,9,FALSE
1630,122,Benfica,TRUE,TRUE,0,0,0,125,20,824,7,1.008,8,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,0,FALSE
1629,1,Hub 3,FALSE,TRUE,0,0,0,1,1,11,11,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,25,FALSE
1627,6,Benfica,FALSE,TRUE,0,0,0,6,0,41,7,0,0,TRUE,en,FALSE,FALSE,FALSE,F,,FALSE,11,FALSE
1626,13,Hub 3,FALSE,TRUE,0,0,3,13,3,89,7,14,1,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,18,FALSE
1624,4,Hub 3,FALSE,TRUE,0,0,1,7,2,56,14,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,15,FALSE
1617,3,Hub 3,FALSE,TRUE,0,0,0,3,0,25,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,2,FALSE
1615,2,Benfica,FALSE,TRUE,0,0,0,2,0,13,7,1,345,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,4,FALSE
1613,12,Benfica,FALSE,TRUE,0,0,0,24,0,171,14,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,7,FALSE
1611,7,Benfica,FALSE,TRUE,0,7,0,8,0,59,8,21,3,FALSE,pt,FALSE,FALSE,TRUE,F,2,FALSE,10,FALSE
1609,4,Benfica,FALSE,TRUE,0,0,0,4,2,34,8,0,0,TRUE,en,FALSE,FALSE,FALSE,F,,FALSE,24,FALSE
1605,5,Benfica,FALSE,TRUE,0,0,0,5,0,33,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,4,FALSE
1603,12,Benfica,FALSE,TRUE,0,0,0,12,0,77,6,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,5,FALSE,24,FALSE
1602,14,Benfica,FALSE,TRUE,0,0,0,14,0,111,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,10,FALSE
1598,3,Hub 3,FALSE,TRUE,0,0,0,3,0,22,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,22,FALSE
1594,18,Benfica,FALSE,TRUE,0,0,0,16,5,115,6,9,1,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,7,FALSE
1591,4,Benfica,FALSE,TRUE,1,0,0,3,2,31,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,5,FALSE,8,FALSE
1588,5,Benfica,TRUE,TRUE,1,0,0,10,2,79,16,0,0,TRUE,en,FALSE,FALSE,FALSE,F,,FALSE,28,FALSE
1581,6,Benfica,FALSE,TRUE,0,0,0,8,4,69,12,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,28,FALSE
1570,5,Benfica,FALSE,TRUE,0,0,0,5,0,39,8,0,0,TRUE,en,TRUE,FALSE,FALSE,F,,FALSE,16,FALSE
1567,1,Hub 3,FALSE,TRUE,0,0,1,1,2,11,11,2,2,FALSE,en,FALSE,FALSE,FALSE,F,,FALSE,24,FALSE
1550,6,Benfica,FALSE,TRUE,0,0,0,6,2,48,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,8,FALSE
1547,16,Benfica,FALSE,TRUE,0,0,0,23,2,169,11,20,1,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,0,FALSE
1541,1,Hub 3,FALSE,TRUE,0,0,0,1,0,9,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,24,FALSE
1537,10,Benfica,FALSE,TRUE,0,0,0,11,0,79,8,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,5,FALSE,8,FALSE
1534,17,Hub 3,TRUE,TRUE,0,27,4,33,6,202,12,64,4,TRUE,pt,FALSE,TRUE,FALSE,F,5,FALSE,2,FALSE
1529,1,Benfica,FALSE,TRUE,0,0,0,1,0,9,9,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,4,FALSE
1525,2,Benfica,FALSE,TRUE,0,0,0,2,0,14,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,9,FALSE
1523,16,Benfica,TRUE,TRUE,0,0,0,16,5,135,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,4,FALSE,2,FALSE
1522,13,Benfica,FALSE,TRUE,0,0,1,24,2,159,12,21,2,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,0,FALSE
1518,1,Benfica,FALSE,TRUE,0,0,0,1,0,7,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,0,FALSE
1517,2,Hub 3,FALSE,TRUE,0,0,0,2,0,14,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,22,FALSE
1516,2,Hub 3,FALSE,TRUE,0,0,0,3,3,24,12,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,9,FALSE
1515,7,Benfica,TRUE,TRUE,2,0,2,8,14,94,13,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,10,FALSE
1509,11,Benfica,FALSE,TRUE,0,0,9,12,13,126,11,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,4,FALSE,15,FALSE
1508,20,Hub 3,TRUE,TRUE,0,5,0,29,0,190,10,217,11,FALSE,pt,FALSE,TRUE,FALSE,F,4,FALSE,1,FALSE
1504,1,Hub 3,FALSE,TRUE,0,0,0,1,0,6,6,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,18,FALSE
1503,6,Hub 3,FALSE,TRUE,0,0,0,6,0,41,7,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,9,FALSE
1502,3,Hub 3,FALSE,TRUE,0,0,0,3,0,26,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,29,FALSE
1500,36,Hub 3,FALSE,TRUE,0,0,0,38,3,268,7,7,0,TRUE,en,TRUE,FALSE,FALSE,F,,FALSE,0,FALSE
1491,33,Benfica,FALSE,TRUE,0,0,0,33,2,242,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,0,FALSE
1486,2,Benfica,FALSE,TRUE,0,0,0,2,0,14,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,1,FALSE
1485,44,Benfica,TRUE,TRUE,0,0,0,67,9,517,12,3,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,7,FALSE
1481,21,Benfica,FALSE,TRUE,0,0,0,21,0,155,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,2,FALSE
1471,12,Benfica,FALSE,TRUE,0,0,0,13,1,85,7,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,4,FALSE,17,FALSE
1469,13,Benfica,FALSE,TRUE,0,0,0,14,0,96,7,5,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,9,FALSE
1463,3,Hub 3,FALSE,TRUE,0,0,0,3,0,24,8,0,0,FALSE,en,FALSE,FALSE,FALSE,F,,FALSE,0,FALSE
1449,10,Benfica,TRUE,TRUE,0,0,0,11,0,81,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,9,FALSE
1436,1,Benfica,FALSE,TRUE,0,0,1,1,1,8,8,1,1,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,1,FALSE
1430,11,Benfica,FALSE,TRUE,0,0,0,11,0,90,8,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,2,FALSE
1424,36,Benfica,FALSE,TRUE,0,0,8,37,10,291,8,20,1,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,1,FALSE
1421,4,Hub 3,FALSE,TRUE,0,0,0,4,0,28,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,15,FALSE
1420,9,Hub 3,FALSE,TRUE,0,0,0,9,0,72,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,9,FALSE
1418,5,Benfica,FALSE,TRUE,0,0,0,5,0,40,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,10,FALSE
1417,3,Hub 3,TRUE,TRUE,0,0,0,3,0,23,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,10,FALSE
1413,26,Hub 3,FALSE,TRUE,3,0,0,29,3,217,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,1,FALSE
1411,26,Hub 3,FALSE,TRUE,1,0,0,29,5,232,9,4,165,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,2,FALSE
1388,14,Hub 3,FALSE,TRUE,0,0,1,13,2,110,8,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,24,FALSE
1385,19,Benfica,TRUE,TRUE,0,8,0,19,1,105,6,37,2,TRUE,pt,TRUE,TRUE,FALSE,F,,FALSE,23,FALSE
1381,8,Benfica,FALSE,TRUE,0,0,1,7,8,77,10,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,2,FALSE
1380,19,Benfica,FALSE,TRUE,0,0,0,20,0,140,7,9,1,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,18,FALSE
1378,2,Benfica,FALSE,TRUE,0,0,0,2,0,12,6,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,4,FALSE,16,FALSE
1375,61,Hub 3,FALSE,TRUE,0,0,0,64,0,481,8,7,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,2,FALSE
1370,65,Benfica,FALSE,TRUE,6,0,16,145,22,1.107,17,176,3,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,0,FALSE
1362,63,Hub 3,TRUE,TRUE,0,0,0,62,4,432,7,472,7,TRUE,pt,TRUE,FALSE,FALSE,F,5,FALSE,0,FALSE
1361,21,Benfica,FALSE,TRUE,0,0,0,22,0,149,7,6,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,8,FALSE
1360,9,Hub 3,FALSE,TRUE,0,0,0,9,1,61,7,0,0,FALSE,pt,TRUE,FALSE,FALSE,F,,FALSE,1,FALSE
1359,26,Benfica,FALSE,TRUE,0,0,0,29,1,218,8,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,3,FALSE,3,FALSE
1358,9,Hub 3,FALSE,TRUE,0,0,0,9,0,62,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,4,FALSE,17,FALSE
1355,21,Hub 3,TRUE,TRUE,0,0,0,24,0,184,9,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,4,FALSE,4,FALSE
1352,71,Benfica,FALSE,TRUE,0,0,0,71,0,510,7,0,0,TRUE,pt,TRUE,FALSE,FALSE,F,3,FALSE,4,FALSE
1351,31,Benfica,FALSE,TRUE,0,0,0,31,1,192,6,11,0,TRUE,pt,TRUE,FALSE,FALSE,F,,FALSE,8,FALSE
1349,36,Benfica,FALSE,TRUE,0,15,0,36,0,244,7,62,2,TRUE,pt,FALSE,TRUE,FALSE,F,,FALSE,2,FALSE
1347,4,Hub 3,FALSE,TRUE,0,0,0,4,0,28,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,25,FALSE
1336,4,Hub 3,FALSE,TRUE,0,0,0,5,0,35,9,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,28,FALSE
1335,2,Benfica,FALSE,TRUE,0,0,0,2,0,13,6,0,0,FALSE,pt,FALSE,FALSE,FALSE,F,,FALSE,22,FALSE
1333,5,Benfica,FALSE,TRUE,0,0,0,10,0,78,16,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,17,FALSE
1332,11,Benfica,FALSE,TRUE,0,0,0,13,0,93,8,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,5,FALSE,23,FALSE
1328,10,Benfica,FALSE,TRUE,0,0,0,10,1,73,7,0,0,TRUE,pt,FALSE,FALSE,FALSE,F,,FALSE,2,FALSE
